scenario,scenario_label,pool,pool_label,symbols,start,end,n_days,strategy_avg_exposure,buyhold_avg_exposure,strategy_total_turnover,buyhold_total_turnover,samevol_scale,strategy_cagr,strategy_sharpe,strategy_mdd,strategy_calmar,strategy_vol,strategy_final,buyhold_cagr,buyhold_sharpe,buyhold_mdd,buyhold_calmar,buyhold_vol,buyhold_final,samevol_buyhold_cagr,samevol_buyhold_sharpe,samevol_buyhold_mdd,samevol_buyhold_calmar,samevol_buyhold_vol,samevol_buyhold_final,delta_cagr,mdd_reduction,delta_sharpe,delta_calmar,calmar_ratio,final_ratio,samevol_delta_cagr,samevol_mdd_reduction,samevol_calmar_ratio,samevol_final_ratio
cash_slots,Cash slots from 2020,BTC_ONLY,BTC only,BTCUSDT,2020-01-01,2026-05-22,2334,0.3344230768347201,1.0,37.84952723437093,0.9985022466300548,0.48877196457349864,0.3681183039009801,1.1966542903517878,-0.27475125685521884,1.3398239124160272,0.29895293737446504,7.414341007658539,0.4504301833604709,0.9200785715958959,-0.7662925085545055,0.5878044980631992,0.6116409267363171,10.770908419088169,0.25871941195890225,0.920078571595896,-0.479170259778282,0.5399321153166203,0.29895293737446504,4.352350054570973,-0.08231187945949081,0.49154125169928664,0.27657571875589193,0.7520194143528279,2.2793699551989013,0.6883672870636304,0.10939889194207786,0.20441900292306314,2.48146734452042,1.7035258916896558
cash_slots,Cash slots from 2020,CORE4,Core4,"BTCUSDT,ETHUSDT,SOLUSDT,BNBUSDT",2020-01-01,2026-05-22,2334,0.270629227836522,0.9807008483690519,8.155904886297662,0.2496255616575137,0.3786862364160753,0.4229375558680948,1.3916169223668169,-0.3089038911191474,1.3691558055025064,0.2817890020924103,9.530821299524106,0.66935447045921,1.0669237140720877,-0.8208132158482699,0.8154772091083661,0.7441226403137591,26.453408987218232,0.2979974150445055,1.0669237140720875,-0.42797987984952024,0.6962883749331459,0.2817890020924103,5.296896398411641,-0.24641691459111525,0.5119093247291225,0.32469320829472914,0.5536785963941403,1.678962686154683,0.36028707317568076,0.12494014082358929,0.11907598873037284,1.9663631546828078,1.799321825962478
cash_slots,Cash slots from 2020,POOL12,12 coin pool,"BTCUSDT,ETHUSDT,SOLUSDT,XRPUSDT,DOGEUSDT,BNBUSDT,TRXUSDT,ADAUSDT,LINKUSDT,AVAXUSDT,NEARUSDT,UNIUSDT",2020-01-01,2026-05-22,2334,0.20541312344751875,0.9729589551112267,2.255237782636766,0.08320852055250459,0.27838489228302576,0.3931045003373541,1.5368290677649092,-0.26264190217682326,1.4967318507794583,0.23336540921769988,8.32361954989014,0.5878081301049138,0.9706563962762772,-0.8448680048143756,0.6957396028200405,0.838283310936443,19.20688525846958,0.22066496691296567,0.970656396276277,-0.3350991974912272,0.6585064021788433,0.23336540921769988,3.576891143111536,-0.19470362976755973,0.5822261026375524,0.566172671488632,0.8009922479594177,2.1512816644514077,0.43336644322481743,0.17243953342438845,0.07245729531440392,2.2729192090268575,2.3270541978667616
common_sample,Common listed sample,BTC_ONLY,BTC only,BTCUSDT,2020-01-01,2026-05-22,2334,0.3344230768347201,1.0,37.84952723437093,0.9985022466300548,0.48877196457349864,0.3681183039009801,1.1966542903517878,-0.27475125685521884,1.3398239124160272,0.29895293737446504,7.414341007658539,0.4504301833604709,0.9200785715958959,-0.7662925085545055,0.5878044980631992,0.6116409267363171,10.770908419088169,0.25871941195890225,0.920078571595896,-0.479170259778282,0.5399321153166203,0.29895293737446504,4.352350054570973,-0.08231187945949081,0.49154125169928664,0.27657571875589193,0.7520194143528279,2.2793699551989013,0.6883672870636304,0.10939889194207786,0.20441900292306314,2.48146734452042,1.7035258916896558
common_sample,Common listed sample,CORE4,Core4,"BTCUSDT,ETHUSDT,SOLUSDT,BNBUSDT",2020-08-11,2026-05-22,2111,0.26266332276938525,1.0,7.4663378177737405,0.2496255616575137,0.3504159915374598,0.4122968617708229,1.3763397613162363,-0.3063356676266433,1.3458989773052588,0.2786805432648605,7.356910498843959,0.6469519094371312,1.0272451867745787,-0.8624356972150424,0.7501450966446003,0.7952848899450679,17.889318667745535,0.2808091817407945,1.0272451867745784,-0.447287895484371,0.6278041158183018,0.2786805432648605,4.181656564754654,-0.2346550476663083,0.5561000295883991,0.3490945745416576,0.5957538806606585,1.7941848628024981,0.41124598624924036,0.13148768003002842,0.14095222785772765,2.143819932672737,1.759329200023772
common_sample,Common listed sample,POOL12,12 coin pool,"BTCUSDT,ETHUSDT,SOLUSDT,XRPUSDT,DOGEUSDT,BNBUSDT,TRXUSDT,ADAUSDT,LINKUSDT,AVAXUSDT,NEARUSDT,UNIUSDT",2020-10-14,2026-05-22,2047,0.20356098243498055,1.0,2.012833791210685,0.08320852055250459,0.27146304821772044,0.39577633290353376,1.5190526745078474,-0.2550142195761387,1.5519775076125442,0.2380070934947146,6.482793077850406,0.5437794377129108,0.9301333747685538,-0.8547215548149466,0.6362065337531391,0.8767568737525806,11.405406155113623,0.21317542120954647,0.9301333747685541,-0.33223194633235154,0.6416463665306115,0.2380070934947146,2.9541465222041103,-0.14800310480937706,0.5997073352388079,0.5889192997392936,0.9157709738594051,2.4394240317795015,0.5683965121175313,0.1826009116939873,0.07721772675621286,2.4187427663684944,2.1944724234644757
