policy,policy_label,challenger,challenger_label,benchmark,benchmark_label,samples,cagr_win_rate,sharpe_win_rate,mdd_win_rate,calmar_win_rate,avg_cagr_diff,avg_sharpe_diff,avg_mdd_diff,avg_calmar_diff
cash_slots,Cash slots,POOL12_DROP_LTC_AAVE,12 coin pool,BTC_ONLY,BTC only,18,0.6666666666666666,1.0,1.0,1.0,0.025217026582141075,0.36169874730207247,0.04765960675790114,0.3447914935287095
cash_slots,Cash slots,POOL12_DROP_LTC_AAVE,12 coin pool,CORE4_BTC_ETH_SOL_BNB,BTC/ETH/SOL/BNB,18,0.7222222222222222,1.0,0.9444444444444444,0.9444444444444444,0.0256741518602343,0.24821082682557322,0.027228536162244164,0.2848507774355248
cash_slots,Cash slots,CORE4_BTC_ETH_SOL_BNB,BTC/ETH/SOL/BNB,BTC_ONLY,BTC only,18,0.3333333333333333,0.6111111111111112,1.0,0.4444444444444444,-0.00045712527809322397,0.11348792047649923,0.020431070595656978,0.059940716093184646
common_sample,Common sample,POOL12_DROP_LTC_AAVE,12 coin pool,BTC_ONLY,BTC only,18,0.6666666666666666,1.0,1.0,1.0,0.02185742196602119,0.3499152213379781,0.047659606757901096,0.330849637522291
common_sample,Common sample,POOL12_DROP_LTC_AAVE,12 coin pool,CORE4_BTC_ETH_SOL_BNB,BTC/ETH/SOL/BNB,18,0.7222222222222222,1.0,0.9444444444444444,0.9444444444444444,0.02712292590990506,0.25064918902521977,0.02722853616224403,0.28887481960619693
common_sample,Common sample,CORE4_BTC_ETH_SOL_BNB,BTC/ETH/SOL/BNB,BTC_ONLY,BTC only,18,0.3333333333333333,0.6111111111111112,1.0,0.4444444444444444,-0.005265503943883871,0.09926603231275838,0.020431070595657068,0.04197481791609406
dynamic_eligible,Dynamic eligible,POOL12_DROP_LTC_AAVE,12 coin pool,BTC_ONLY,BTC only,18,0.6666666666666666,1.0,1.0,1.0,0.030629498086794812,0.36667966627807325,0.047659606757901,0.36725243967536364
dynamic_eligible,Dynamic eligible,POOL12_DROP_LTC_AAVE,12 coin pool,CORE4_BTC_ETH_SOL_BNB,BTC/ETH/SOL/BNB,18,0.7222222222222222,1.0,0.9444444444444444,0.9444444444444444,0.02778137718550379,0.2486298550946931,0.027228536162244115,0.2949620896543216
dynamic_eligible,Dynamic eligible,CORE4_BTC_ETH_SOL_BNB,BTC/ETH/SOL/BNB,BTC_ONLY,BTC only,18,0.3333333333333333,0.6111111111111112,1.0,0.4444444444444444,0.0028481209012910266,0.11804981118338019,0.020431070595656884,0.07229035002104206
