key,label,IS_sharpe,OOS_sharpe,Full_sharpe,OOS_ret,OOS_vol,OOS_dd
TSMOM_19,"TSMOM_only (19,  参考)",0.7260932733841912,0.6350655837455003,0.6954089840453932,0.04256890245348309,0.06703071862660155,-0.0760118650540712
Pool_orig_19,"Pool_original (19, 参考)",1.0834704600124836,0.3432437355295634,0.8647399293789371,0.014908303879297438,0.043433578929842974,-0.05376835960680604
Pool_filt_19,"Pool_filtered (19, T2 基准)",1.0952870171628355,1.2748717763070438,1.1486843289294477,0.06576900882634829,0.05158872448871931,-0.05022959274853833
TSMOM_17,"TSMOM_only (17, A 对照)",0.7265105546664369,-0.06928176537911036,0.4666254368545377,-0.004728077744307957,0.06824418688576826,-0.12270222885297588
Pool_filt_17,"Pool_filtered (17, A 测试)",1.1145194174088253,0.41911400399829274,0.9098916057523397,0.021183934549244093,0.05054456388274343,-0.06545489533957904
TSMOM_14,"TSMOM_only (14, B 对照)",0.8828730145785504,0.015539947077494802,0.5927390939986086,0.001183483236492023,0.07615748178486155,-0.11076668241531207
Pool_14,"Pool (14, B 测试 主裁)",1.3290145360240528,0.6275379779646014,1.1255000368924883,0.032601798748658505,0.05195191349916599,-0.06889356428163296
