year,cagr,sharpe,mdd,calmar,vol,final
2020,0.5779247474709344,2.269064053915422,-0.10193873615589111,5.669334045765837,0.21031379057872804,1.5779247474709344
2021,1.6473035258601674,3.3657952980436527,-0.11633447953841014,14.160062712244114,0.3023297170926358,2.6402519476652415
2022,-0.09476706989751149,-1.8503243456547371,-0.10260476333019874,-0.9236127721725327,0.05289516476799945,0.9054798889735516
2023,0.35031022386503485,1.5427824372994365,-0.12458936471957127,2.8117185174956267,0.20822197181827465,1.3491995998738697
2024,0.5784501317609401,1.750802535769656,-0.2041232918140724,2.8338271768016887,0.28299376273062515,1.57845013176094
2025,-0.06700497560925867,-0.4950323126994351,-0.11796838636038831,-0.5679909480541793,0.12411000161545563,0.9331723241211248
2026,0.041064962258661186,1.8575307917399917,-0.011216721630166182,3.661048532061394,0.021639193763428235,1.015667860003066
