start,end,days,years,final_value,cagr,ann_vol,sharpe,mdd,calmar,worst_12m,strategy,label,family,source,cost_bps,premium_cap,premium_filter,turnover_ann,worst_3y_cagr,worst_3y_mdd,worst_3y_calmar,worst_5y_cagr,worst_5y_mdd,worst_5y_calmar,window_type
2015-02-02,2026-05-15,2739,10.869047619047619,2.393780686266995,0.083621022419331,0.09479783083045196,0.8820984793300711,-0.20244025498767393,0.41306519014423526,-0.18693350388209495,static_core,静态300/标普/国债/黄金,静态基准,close,30,0.05,abs<=5%,0.552026286966046,-0.018945607208575077,-0.2024402549876747,-0.09358616550709555,0.02992327742198797,-0.2024402549876747,0.15059404257220615,common
2015-02-02,2026-05-15,2739,10.869047619047619,2.6044441556899223,0.09206278071786445,0.11035980231085636,0.8342057414940477,-0.29407119276258764,0.31306290103767304,-0.27420775627752847,static_nasdaq,静态300/纳指/国债/黄金,静态基准,close,30,0.05,abs<=5%,0.3680175246440307,-0.05130839816552324,-0.2940711927625881,-0.17447611132364862,0.026078212628874997,-0.2940711927625882,0.08867992945479956,common
2015-02-02,2026-05-15,2739,10.869047619047619,2.1496158595390917,0.07294795172380364,0.07595574475759045,0.9604007169782081,-0.16043698444267762,0.4546828898411958,-0.14562217417179457,static_equity40,静态核心-权益40%,静态基准,close,30,0.05,abs<=5%,0.4416210295728369,-0.00861447518012104,-0.16043698444267906,-0.05369382384021873,0.03139107513623429,-0.16043698444267918,0.1992023893053975,common
2015-02-02,2026-05-15,2739,10.869047619047619,1.9275506609747206,0.062237874683261696,0.0704729915409603,0.8831450648307985,-0.13246589600445746,0.46984074060215014,-0.05715456416661491,champ_fixed_gate,固定预算6M Gate,半静态风控,close,30,0.05,abs<=5%,3.036144578313253,-0.0019075626205776741,-0.1324658960044579,-0.015683964580314617,0.026118352119222088,-0.13246589600445802,0.19717038805477288,common
2015-02-02,2026-05-15,2739,10.869047619047619,1.9392628522426543,0.06283007355394732,0.06262012339656568,1.0033527586020878,-0.1060533945739065,0.5924381186135659,-0.04073973365221195,champ_vol_target,固定Gate+8%目标波动,半静态风控,close,30,0.05,abs<=5%,3.345218235828835,-0.003949928313257689,-0.10605339457390695,-0.037728899212938066,0.027560916524690393,-0.10605339457390717,0.25987774022154064,common
2015-02-02,2026-05-15,2739,10.869047619047619,1.8643258991121658,0.05898350095455407,0.0482288233444785,1.2229927430171657,-0.09217251100094537,0.6399250743418404,-0.030207954897188416,overlay_inverse_vol,逆波预算Gate,风险预算,close,30,0.05,abs<=5%,2.504508185270947,0.004098889581524601,-0.09217251100094592,0.04533095239801791,0.03069327269539479,-0.09217251100094626,0.3329981180080909,common
2015-02-02,2026-05-15,2739,10.869047619047619,1.983887253215354,0.06505703725945633,0.05864015464266327,1.1094281325807505,-0.10590727688631218,0.6142829763179807,-0.051057752870608875,challenger_equity_switch,权益风险开关,轮动/风控,close,30,0.05,abs<=5%,1.6008762322015333,0.003330819306150312,-0.10590727688631185,0.031450334708594596,0.024788620342430345,-0.10590727688631263,0.23405965171817425,common
2015-02-02,2026-05-15,2739,10.869047619047619,2.131923491347562,0.0721324205672369,0.08450442918282774,0.8535933709601937,-0.19210489601368086,0.375484550701404,-0.11161936423513541,challenger_class_rotation,权益类内轮动,轮动/风控,close,30,0.05,abs<=5%,2.7969331872946332,0.005549292131815431,-0.1921048960136812,0.028886781372923633,0.02422253740204594,-0.1921048960136812,0.1260901617016617,common
2015-02-02,2026-05-15,2739,10.869047619047619,1.9419353439374796,0.06296474653217499,0.06624498561517896,0.9504832093698522,-0.131571139853081,0.4785604700429335,-0.05177972907069128,challenger_dual_momentum,双动量Top2,轮动/风控,close,30,0.05,abs<=5%,2.6681270536692225,0.004676160584793365,-0.1315711398530811,0.035540929340697414,0.020263508224853677,-0.1315711398530811,0.15401180112508656,common
